member_id,checkin,checkout
100424,2020-04-05T14:55:16Z,2020-04-05T16:49:16Z
100424,2020-04-06T05:28:02Z,2020-04-06T07:13:02Z
100424,2020-04-06T16:50:30Z,2020-04-06T17:34:30Z
100424,2020-04-11T02:08:25Z,2020-04-11T04:06:25Z
100424,2020-04-13T04:10:35Z,2020-04-13T05:39:35Z
100424,2020-04-20T10:48:17Z,2020-04-20T11:52:17Z
100424,2020-04-21T01:09:31Z,2020-04-21T03:01:31Z
100424,2020-04-22T20:58:46Z,2020-04-22T21:52:46Z
100424,2020-04-23T05:45:18Z,2020-04-23T07:33:18Z
100424,2020-04-26T02:23:28Z,2020-04-26T03:29:28Z
100424,2020-04-28T13:55:48Z,2020-04-28T14:41:48Z
100424,2020-04-30T03:50:45Z,2020-04-30T05:17:45Z
100425,2020-04-06T22:41:49Z,2020-04-07T00:40:49Z
100425,2020-04-08T19:14:19Z,2020-04-08T21:03:19Z
100425,2020-04-17T14:40:37Z,2020-04-17T15:56:37Z
100425,2020-04-28T21:53:27Z,2020-04-28T22:48:27Z
100425,2020-04-28T23:47:50Z,2020-04-29T01:39:50Z
100426,2020-04-04T23:03:22Z,2020-04-05T00:35:22Z
100426,2020-04-06T07:22:36Z,2020-04-06T09:15:36Z
100426,2020-04-07T18:44:06Z,2020-04-07T19:33:06Z
100426,2020-04-08T05:20:01Z,2020-04-08T06:13:01Z
100426,2020-04-09T01:42:06Z,2020-04-09T02:07:06Z
100426,2020-04-13T08:42:53Z,2020-04-13T10:22:53Z
100426,2020-04-23T01:38:42Z,2020-04-23T03:32:42Z
100426,2020-04-25T13:25:04Z,2020-04-25T15:18:04Z
100426,2020-04-30T20:10:14Z,2020-04-30T21:07:14Z
100427,2020-04-01T07:26:46Z,2020-04-01T07:53:46Z
100427,2020-04-04T04:17:17Z,2020-04-04T06:13:17Z
100427,2020-04-05T02:40:26Z,2020-04-05T03:56:26Z
100427,2020-04-07T14:36:25Z,2020-04-07T16:00:25Z
100427,2020-04-09T08:26:23Z,2020-04-09T08:48:23Z
100427,2020-04-15T10:41:03Z,2020-04-15T11:26:03Z
100427,2020-04-16T19:38:56Z,2020-04-16T21:06:56Z
100427,2020-04-22T19:53:58Z,2020-04-22T20:50:58Z
100427,2020-04-23T07:10:43Z,2020-04-23T08:29:43Z
100427,2020-04-24T02:19:08Z,2020-04-24T04:18:08Z
100427,2020-04-25T00:06:56Z,2020-04-25T01:43:56Z
100427,2020-04-28T18:46:10Z,2020-04-28T19:57:10Z
100427,2020-04-29T12:16:16Z,2020-04-29T13:51:16Z
100428,2020-04-02T23:02:50Z,2020-04-03T00:45:50Z
100428,2020-04-03T12:06:49Z,2020-04-03T12:45:49Z
100428,2020-04-05T06:22:29Z,2020-04-05T08:13:29Z
100428,2020-04-09T02:50:37Z,2020-04-09T04:48:37Z
100428,2020-04-09T04:22:57Z,2020-04-09T06:01:57Z
100428,2020-04-09T20:45:37Z,2020-04-09T21:25:37Z
100428,2020-04-11T04:13:54Z,2020-04-11T05:22:54Z
100428,2020-04-14T01:31:07Z,2020-04-14T02:23:07Z
100428,2020-04-16T05:47:44Z,2020-04-16T07:26:44Z
100428,2020-04-19T17:16:18Z,2020-04-19T18:25:18Z
100428,2020-04-20T00:50:23Z,2020-04-20T02:14:23Z
100428,2020-04-26T18:38:34Z,2020-04-26T19:31:34Z
100429,2020-04-01T13:17:33Z,2020-04-01T14:41:33Z
100429,2020-04-02T01:56:05Z,2020-04-02T03:16:05Z
100429,2020-04-04T15:25:18Z,2020-04-04T17:08:18Z
100429,2020-04-10T13:02:21Z,2020-04-10T14:47:21Z
100429,2020-04-13T03:44:16Z,2020-04-13T05:23:16Z
100429,2020-04-17T08:11:18Z,2020-04-17T09:52:18Z
100429,2020-04-20T14:43:38Z,2020-04-20T16:17:38Z
100429,2020-04-23T21:36:12Z,2020-04-23T23:02:12Z
100429,2020-04-24T20:48:22Z,2020-04-24T22:07:22Z
100429,2020-04-25T16:25:57Z,2020-04-25T16:58:57Z
100429,2020-04-25T19:52:59Z,2020-04-25T21:29:59Z
100429,2020-04-27T13:16:45Z,2020-04-27T13:38:45Z
100429,2020-04-30T12:43:42Z,2020-04-30T13:20:42Z
100429,2020-04-30T15:15:38Z,2020-04-30T15:36:38Z
100430,2020-04-06T07:51:09Z,2020-04-06T08:53:09Z
100430,2020-04-10T20:01:46Z,2020-04-10T21:59:46Z
100430,2020-04-14T06:11:05Z,2020-04-14T06:49:05Z
100430,2020-04-14T10:56:26Z,2020-04-14T12:16:26Z
100430,2020-04-14T20:01:49Z,2020-04-14T21:47:49Z
100430,2020-04-15T22:19:22Z,2020-04-15T23:43:22Z
100430,2020-04-18T00:05:38Z,2020-04-18T00:42:38Z
100430,2020-04-22T05:02:46Z,2020-04-22T05:55:46Z
100430,2020-04-25T03:47:58Z,2020-04-25T05:15:58Z
100430,2020-04-27T18:13:45Z,2020-04-27T18:57:45Z
100430,2020-04-27T21:10:29Z,2020-04-27T22:04:29Z
100431,2020-04-05T00:54:52Z,2020-04-05T01:43:52Z
100431,2020-04-09T19:59:38Z,2020-04-09T20:46:38Z
100431,2020-04-11T16:55:23Z,2020-04-11T18:03:23Z
100431,2020-04-15T21:31:29Z,2020-04-15T23:04:29Z
100431,2020-04-16T00:35:21Z,2020-04-16T02:01:21Z
100431,2020-04-20T16:25:19Z,2020-04-20T17:13:19Z
100431,2020-04-25T01:18:24Z,2020-04-25T03:07:24Z
100431,2020-04-26T14:15:24Z,2020-04-26T15:40:24Z
100431,2020-04-28T06:08:24Z,2020-04-28T07:43:24Z
100431,2020-04-30T06:36:34Z,2020-04-30T08:17:34Z
100432,2020-04-01T04:31:14Z,2020-04-01T06:31:14Z
100432,2020-04-01T09:28:19Z,2020-04-01T10:31:19Z
100432,2020-04-06T03:14:33Z,2020-04-06T04:27:33Z
100432,2020-04-06T07:04:17Z,2020-04-06T07:36:17Z
100432,2020-04-08T20:56:30Z,2020-04-08T22:32:30Z
100432,2020-04-09T02:00:03Z,2020-04-09T02:44:03Z
100432,2020-04-09T07:43:16Z,2020-04-09T08:36:16Z
100432,2020-04-14T22:57:59Z,2020-04-15T00:50:59Z
100432,2020-04-17T18:51:13Z,2020-04-17T19:59:13Z
100432,2020-04-18T20:30:05Z,2020-04-18T22:20:05Z
100432,2020-04-21T11:07:40Z,2020-04-21T11:57:40Z
100432,2020-04-29T07:43:43Z,2020-04-29T08:03:43Z
100432,2020-04-29T12:37:26Z,2020-04-29T13:51:26Z
100433,2020-04-07T02:10:38Z,2020-04-07T03:52:38Z
100433,2020-04-09T10:06:03Z,2020-04-09T10:45:03Z
100433,2020-04-17T09:40:44Z,2020-04-17T11:23:44Z
100433,2020-04-18T14:02:59Z,2020-04-18T15:05:59Z
100433,2020-04-23T10:23:24Z,2020-04-23T11:18:24Z
100433,2020-04-27T01:53:33Z,2020-04-27T02:45:33Z
100433,2020-04-27T03:31:41Z,2020-04-27T04:34:41Z
100434,2020-04-01T01:55:56Z,2020-04-01T03:47:56Z
100434,2020-04-03T15:02:48Z,2020-04-03T16:04:48Z
100434,2020-04-05T07:54:03Z,2020-04-05T08:45:03Z
100434,2020-04-06T05:44:06Z,2020-04-06T06:56:06Z
100434,2020-04-06T22:03:34Z,2020-04-06T22:41:34Z
100434,2020-04-09T11:21:03Z,2020-04-09T11:43:03Z
100434,2020-04-15T15:51:16Z,2020-04-15T16:25:16Z
100434,2020-04-28T17:00:10Z,2020-04-28T18:37:10Z
100435,2020-04-01T07:47:45Z,2020-04-01T09:15:45Z
100435,2020-04-06T04:36:59Z,2020-04-06T05:52:59Z
100435,2020-04-06T14:59:19Z,2020-04-06T15:24:19Z
100435,2020-04-08T11:43:35Z,2020-04-08T12:48:35Z
100435,2020-04-21T05:03:32Z,2020-04-21T05:57:32Z
100435,2020-04-28T17:38:32Z,2020-04-28T19:21:32Z
100435,2020-04-29T12:59:17Z,2020-04-29T14:29:17Z
100436,2020-04-02T13:56:49Z,2020-04-02T14:46:49Z
100436,2020-04-06T10:13:05Z,2020-04-06T11:48:05Z
100436,2020-04-09T20:47:20Z,2020-04-09T22:23:20Z
100436,2020-04-10T04:27:03Z,2020-04-10T05:54:03Z
100436,2020-04-14T10:46:15Z,2020-04-14T12:41:15Z
100436,2020-04-16T13:52:23Z,2020-04-16T14:16:23Z
100436,2020-04-26T17:23:01Z,2020-04-26T17:46:01Z
100436,2020-04-26T19:10:22Z,2020-04-26T21:02:22Z
100436,2020-04-28T09:43:24Z,2020-04-28T10:59:24Z
100437,2020-04-01T01:15:13Z,2020-04-01T02:21:13Z
100437,2020-04-02T15:45:14Z,2020-04-02T17:20:14Z
100437,2020-04-05T14:34:32Z,2020-04-05T16:22:32Z
100437,2020-04-10T13:47:50Z,2020-04-10T14:36:50Z
100437,2020-04-18T19:57:17Z,2020-04-18T20:49:17Z
100437,2020-04-22T12:25:22Z,2020-04-22T13:50:22Z
100437,2020-04-22T20:48:40Z,2020-04-22T21:21:40Z
100437,2020-04-27T19:59:31Z,2020-04-27T21:10:31Z
100437,2020-04-29T09:51:16Z,2020-04-29T10:55:16Z
100437,2020-04-30T20:12:38Z,2020-04-30T20:37:38Z
100438,2020-04-10T06:57:03Z,2020-04-10T07:50:03Z
100438,2020-04-20T01:09:39Z,2020-04-20T02:45:39Z
100438,2020-04-27T18:51:55Z,2020-04-27T20:22:55Z
100438,2020-04-28T15:32:42Z,2020-04-28T16:10:42Z
100438,2020-04-30T15:56:19Z,2020-04-30T16:55:19Z
100439,2020-04-01T08:09:55Z,2020-04-01T10:05:55Z
100439,2020-04-03T23:38:18Z,2020-04-04T01:02:18Z
100439,2020-04-04T14:40:31Z,2020-04-04T15:55:31Z
100439,2020-04-04T15:02:04Z,2020-04-04T16:59:04Z
100439,2020-04-05T17:44:10Z,2020-04-05T19:00:10Z
100439,2020-04-05T18:09:38Z,2020-04-05T18:53:38Z
100439,2020-04-10T21:33:45Z,2020-04-10T22:21:45Z
100439,2020-04-23T01:28:31Z,2020-04-23T01:53:31Z
100439,2020-04-23T06:18:47Z,2020-04-23T07:04:47Z
100439,2020-04-23T10:19:06Z,2020-04-23T11:57:06Z
100440,2020-04-06T13:02:13Z,2020-04-06T14:51:13Z
100440,2020-04-11T04:44:33Z,2020-04-11T05:42:33Z
100440,2020-04-12T01:00:05Z,2020-04-12T02:35:05Z
100440,2020-04-13T15:51:41Z,2020-04-13T16:33:41Z
100440,2020-04-14T02:04:34Z,2020-04-14T02:31:34Z
100440,2020-04-14T07:30:51Z,2020-04-14T08:31:51Z
100440,2020-04-14T12:45:49Z,2020-04-14T13:10:49Z
100440,2020-04-24T08:28:42Z,2020-04-24T09:37:42Z
100440,2020-04-27T16:58:32Z,2020-04-27T17:29:32Z
100440,2020-04-27T21:20:41Z,2020-04-27T22:30:41Z
100440,2020-04-28T17:45:41Z,2020-04-28T19:25:41Z
100441,2020-04-03T02:44:42Z,2020-04-03T04:27:42Z
100441,2020-04-05T07:35:31Z,2020-04-05T08:34:31Z
100441,2020-04-05T21:19:30Z,2020-04-05T22:37:30Z
100441,2020-04-06T23:31:08Z,2020-04-07T00:59:08Z
100441,2020-04-08T22:38:42Z,2020-04-08T23:54:42Z
100441,2020-04-11T13:08:47Z,2020-04-11T14:01:47Z
100441,2020-04-12T14:07:38Z,2020-04-12T14:53:38Z
100441,2020-04-15T09:00:08Z,2020-04-15T10:53:08Z
100441,2020-04-15T19:06:04Z,2020-04-15T20:28:04Z
100441,2020-04-17T15:20:19Z,2020-04-17T16:05:19Z
100441,2020-04-23T08:28:20Z,2020-04-23T10:02:20Z
100441,2020-04-25T03:01:13Z,2020-04-25T04:48:13Z
100441,2020-04-28T04:59:52Z,2020-04-28T06:25:52Z
100442,2020-04-02T22:34:05Z,2020-04-02T23:51:05Z
100442,2020-04-07T04:33:52Z,2020-04-07T06:02:52Z
100442,2020-04-08T19:26:59Z,2020-04-08T20:20:59Z
100442,2020-04-09T13:09:51Z,2020-04-09T14:23:51Z
100442,2020-04-10T15:45:14Z,2020-04-10T16:27:14Z
100442,2020-04-11T22:11:53Z,2020-04-11T23:31:53Z
100442,2020-04-12T12:02:34Z,2020-04-12T13:09:34Z
100442,2020-04-15T16:47:22Z,2020-04-15T18:46:22Z
100442,2020-04-19T12:06:25Z,2020-04-19T13:39:25Z
100442,2020-04-25T08:38:44Z,2020-04-25T09:09:44Z
100442,2020-04-29T01:24:12Z,2020-04-29T02:24:12Z
100443,2020-04-02T07:12:42Z,2020-04-02T08:37:42Z
100443,2020-04-07T05:49:59Z,2020-04-07T07:27:59Z
100443,2020-04-11T16:28:21Z,2020-04-11T18:02:21Z
100443,2020-04-14T15:41:13Z,2020-04-14T16:35:13Z
100443,2020-04-17T14:59:32Z,2020-04-17T16:02:32Z
100443,2020-04-21T17:17:34Z,2020-04-21T18:58:34Z
100443,2020-04-24T12:27:19Z,2020-04-24T13:33:19Z
100443,2020-04-26T20:54:20Z,2020-04-26T21:20:20Z
100444,2020-04-04T23:07:10Z,2020-04-05T00:12:10Z
100444,2020-04-07T07:46:35Z,2020-04-07T09:46:35Z
100444,2020-04-10T07:27:01Z,2020-04-10T09:02:01Z
100444,2020-04-10T07:45:56Z,2020-04-10T09:03:56Z
100444,2020-04-10T18:32:10Z,2020-04-10T20:08:10Z
100444,2020-04-11T07:48:16Z,2020-04-11T09:46:16Z
100444,2020-04-15T10:51:51Z,2020-04-15T12:50:51Z
100444,2020-04-17T10:45:06Z,2020-04-17T11:11:06Z
100444,2020-04-22T20:03:53Z,2020-04-22T21:00:53Z
100444,2020-04-25T09:50:22Z,2020-04-25T11:14:22Z
100444,2020-04-27T11:18:56Z,2020-04-27T11:59:56Z
100445,2020-04-04T13:22:53Z,2020-04-04T14:40:53Z
100445,2020-04-06T02:43:16Z,2020-04-06T04:14:16Z
100445,2020-04-08T06:06:12Z,2020-04-08T07:04:12Z
100445,2020-04-10T23:28:09Z,2020-04-11T00:09:09Z
100445,2020-04-16T11:09:26Z,2020-04-16T12:41:26Z
100445,2020-04-21T04:19:57Z,2020-04-21T04:51:57Z
100445,2020-04-22T14:16:19Z,2020-04-22T15:24:19Z
100445,2020-04-29T11:24:03Z,2020-04-29T13:02:03Z
100446,2020-04-04T18:28:17Z,2020-04-04T19:46:17Z
100446,2020-04-08T23:15:47Z,2020-04-09T01:11:47Z
100446,2020-04-11T21:03:32Z,2020-04-11T22:57:32Z
100446,2020-04-13T00:23:37Z,2020-04-13T02:23:37Z
100446,2020-04-14T06:46:24Z,2020-04-14T08:41:24Z
100446,2020-04-17T09:26:08Z,2020-04-17T11:10:08Z
100446,2020-04-18T21:55:48Z,2020-04-18T22:22:48Z
100446,2020-04-19T12:16:22Z,2020-04-19T13:13:22Z
100446,2020-04-19T19:35:40Z,2020-04-19T20:41:40Z
100446,2020-04-20T23:47:38Z,2020-04-21T00:08:38Z
100446,2020-04-21T18:36:47Z,2020-04-21T19:12:47Z
100446,2020-04-21T21:43:49Z,2020-04-21T22:45:49Z
100446,2020-04-23T12:29:08Z,2020-04-23T14:21:08Z
100446,2020-04-26T13:17:28Z,2020-04-26T14:35:28Z
100446,2020-04-27T11:20:37Z,2020-04-27T12:52:37Z
100446,2020-04-28T01:28:59Z,2020-04-28T02:02:59Z
100446,2020-04-30T04:39:01Z,2020-04-30T06:36:01Z
100447,2020-04-02T01:22:34Z,2020-04-02T03:08:34Z
100447,2020-04-08T14:41:06Z,2020-04-08T15:52:06Z
100447,2020-04-10T02:40:46Z,2020-04-10T04:30:46Z
100447,2020-04-12T22:26:31Z,2020-04-13T00:14:31Z
100447,2020-04-19T03:32:15Z,2020-04-19T04:00:15Z
100447,2020-04-20T08:49:26Z,2020-04-20T10:03:26Z
100447,2020-04-20T16:44:14Z,2020-04-20T18:17:14Z
100447,2020-04-21T06:54:52Z,2020-04-21T08:52:52Z
100448,2020-04-04T20:46:44Z,2020-04-04T22:11:44Z
100448,2020-04-06T20:33:34Z,2020-04-06T22:11:34Z
100448,2020-04-12T05:15:31Z,2020-04-12T06:32:31Z
100448,2020-04-19T01:40:35Z,2020-04-19T02:59:35Z
100448,2020-04-22T16:27:16Z,2020-04-22T17:59:16Z
100448,2020-04-23T09:39:22Z,2020-04-23T11:38:22Z
100448,2020-04-29T00:31:28Z,2020-04-29T01:38:28Z
100449,2020-04-05T05:32:10Z,2020-04-05T06:40:10Z
100449,2020-04-07T23:59:47Z,2020-04-08T01:23:47Z
100449,2020-04-13T11:48:36Z,2020-04-13T12:11:36Z
100449,2020-04-17T02:47:30Z,2020-04-17T04:42:30Z
100449,2020-04-21T04:44:57Z,2020-04-21T06:37:57Z
100449,2020-04-23T21:11:46Z,2020-04-23T22:28:46Z
100449,2020-04-24T11:01:18Z,2020-04-24T11:52:18Z
100449,2020-04-25T08:49:49Z,2020-04-25T10:37:49Z
100450,2020-04-02T12:14:55Z,2020-04-02T13:08:55Z
100450,2020-04-03T05:57:49Z,2020-04-03T06:43:49Z
100450,2020-04-03T15:42:57Z,2020-04-03T17:11:57Z
100450,2020-04-03T19:59:24Z,2020-04-03T21:42:24Z
100450,2020-04-12T01:06:32Z,2020-04-12T01:28:32Z
100450,2020-04-12T12:31:38Z,2020-04-12T14:29:38Z
100450,2020-04-13T21:33:46Z,2020-04-13T22:58:46Z
100450,2020-04-18T04:48:48Z,2020-04-18T05:26:48Z
100450,2020-04-18T17:14:50Z,2020-04-18T18:27:50Z
100450,2020-04-20T18:05:56Z,2020-04-20T18:48:56Z
100450,2020-04-21T22:22:39Z,2020-04-22T00:09:39Z
100450,2020-04-28T14:39:12Z,2020-04-28T16:38:12Z
100451,2020-04-07T05:19:51Z,2020-04-07T06:08:51Z
100451,2020-04-09T01:44:21Z,2020-04-09T03:41:21Z
100451,2020-04-14T19:42:48Z,2020-04-14T21:20:48Z
100451,2020-04-16T08:29:43Z,2020-04-16T09:23:43Z
100451,2020-04-19T04:25:25Z,2020-04-19T05:56:25Z
100451,2020-04-20T22:08:17Z,2020-04-20T23:10:17Z
100451,2020-04-21T07:41:57Z,2020-04-21T09:11:57Z
100451,2020-04-22T11:22:15Z,2020-04-22T12:18:15Z
100451,2020-04-23T06:17:01Z,2020-04-23T07:37:01Z
100451,2020-04-23T09:03:32Z,2020-04-23T10:11:32Z
100451,2020-04-24T23:51:44Z,2020-04-25T01:13:44Z
100451,2020-04-27T02:46:52Z,2020-04-27T03:55:52Z
100452,2020-04-07T20:16:11Z,2020-04-07T21:12:11Z
100452,2020-04-12T15:13:44Z,2020-04-12T16:54:44Z
100452,2020-04-12T16:31:20Z,2020-04-12T18:01:20Z
100452,2020-04-16T03:05:29Z,2020-04-16T03:42:29Z
100452,2020-04-16T22:37:00Z,2020-04-16T23:38:00Z
100452,2020-04-21T16:16:00Z,2020-04-21T16:57:00Z
100452,2020-04-22T15:56:55Z,2020-04-22T17:36:55Z
100452,2020-04-22T20:48:08Z,2020-04-22T21:25:08Z
100452,2020-04-24T11:28:39Z,2020-04-24T12:49:39Z
100452,2020-04-24T15:12:24Z,2020-04-24T16:25:24Z
100452,2020-04-24T18:28:14Z,2020-04-24T19:05:14Z
100452,2020-04-25T19:51:50Z,2020-04-25T21:13:50Z
100452,2020-04-27T09:19:21Z,2020-04-27T10:56:21Z
100452,2020-04-30T06:27:47Z,2020-04-30T07:19:47Z
100453,2020-04-06T06:57:27Z,2020-04-06T07:25:27Z
100453,2020-04-09T07:27:57Z,2020-04-09T07:48:57Z
100453,2020-04-11T15:33:46Z,2020-04-11T17:09:46Z
100453,2020-04-19T18:20:28Z,2020-04-19T19:15:28Z
100453,2020-04-19T18:40:31Z,2020-04-19T20:29:31Z
100453,2020-04-22T02:43:07Z,2020-04-22T03:36:07Z
100453,2020-04-23T23:54:22Z,2020-04-24T01:07:22Z
100453,2020-04-27T16:53:28Z,2020-04-27T17:38:28Z
100453,2020-04-28T09:01:51Z,2020-04-28T10:30:51Z
100454,2020-04-02T10:16:55Z,2020-04-02T11:29:55Z
100454,2020-04-02T14:49:09Z,2020-04-02T15:55:09Z
100454,2020-04-03T22:55:04Z,2020-04-04T00:45:04Z
100454,2020-04-10T09:38:15Z,2020-04-10T09:58:15Z
100454,2020-04-11T13:12:11Z,2020-04-11T15:03:11Z
100454,2020-04-18T04:05:51Z,2020-04-18T04:32:51Z
100454,2020-04-19T02:56:56Z,2020-04-19T04:11:56Z
100454,2020-04-20T08:17:58Z,2020-04-20T08:39:58Z
100454,2020-04-20T16:38:09Z,2020-04-20T17:22:09Z
100454,2020-04-28T15:09:50Z,2020-04-28T15:40:50Z
100455,2020-04-01T21:40:09Z,2020-04-01T22:04:09Z
100455,2020-04-09T15:06:10Z,2020-04-09T16:59:10Z
100455,2020-04-12T11:36:59Z,2020-04-12T12:59:59Z
100455,2020-04-16T01:26:51Z,2020-04-16T03:12:51Z
100455,2020-04-18T01:20:45Z,2020-04-18T01:49:45Z
100455,2020-04-18T18:56:40Z,2020-04-18T19:26:40Z
100455,2020-04-19T11:22:54Z,2020-04-19T11:48:54Z
100455,2020-04-25T02:56:57Z,2020-04-25T04:48:57Z
100455,2020-04-27T10:06:47Z,2020-04-27T10:47:47Z
100455,2020-04-28T07:27:47Z,2020-04-28T09:05:47Z
100456,2020-04-09T10:41:16Z,2020-04-09T12:09:16Z
100456,2020-04-12T14:34:09Z,2020-04-12T15:05:09Z
100456,2020-04-12T21:07:29Z,2020-04-12T22:42:29Z
100456,2020-04-21T05:13:54Z,2020-04-21T05:55:54Z
100456,2020-04-23T02:56:41Z,2020-04-23T03:37:41Z
100456,2020-04-23T13:23:28Z,2020-04-23T14:18:28Z
100456,2020-04-30T14:43:36Z,2020-04-30T16:09:36Z
100457,2020-04-07T11:12:59Z,2020-04-07T11:43:59Z
100457,2020-04-09T01:15:32Z,2020-04-09T02:30:32Z
100457,2020-04-12T08:48:48Z,2020-04-12T09:43:48Z
100457,2020-04-13T20:18:01Z,2020-04-13T21:43:01Z
100457,2020-04-14T06:09:40Z,2020-04-14T06:55:40Z
100457,2020-04-14T21:51:42Z,2020-04-14T23:44:42Z
100457,2020-04-21T18:23:21Z,2020-04-21T19:09:21Z
100457,2020-04-25T15:59:28Z,2020-04-25T17:06:28Z
100457,2020-04-25T21:44:29Z,2020-04-25T22:36:29Z
100457,2020-04-27T01:51:42Z,2020-04-27T02:18:42Z
100457,2020-04-27T03:55:24Z,2020-04-27T05:38:24Z
100458,2020-04-07T14:28:15Z,2020-04-07T15:05:15Z
100458,2020-04-07T15:02:31Z,2020-04-07T16:13:31Z
100458,2020-04-14T01:56:46Z,2020-04-14T03:41:46Z
100458,2020-04-15T12:16:40Z,2020-04-15T13:09:40Z
100458,2020-04-17T09:49:34Z,2020-04-17T10:53:34Z
100458,2020-04-18T07:16:38Z,2020-04-18T07:54:38Z
100458,2020-04-19T14:48:33Z,2020-04-19T16:39:33Z
100458,2020-04-23T09:54:18Z,2020-04-23T11:15:18Z
100458,2020-04-26T19:51:11Z,2020-04-26T20:51:11Z
100458,2020-04-28T10:40:45Z,2020-04-28T12:07:45Z
100458,2020-04-29T15:34:57Z,2020-04-29T17:09:57Z
100459,2020-04-02T14:57:11Z,2020-04-02T16:12:11Z
100459,2020-04-05T04:44:16Z,2020-04-05T06:02:16Z
100459,2020-04-11T07:22:43Z,2020-04-11T08:46:43Z
100459,2020-04-17T02:43:38Z,2020-04-17T04:04:38Z
100459,2020-04-18T18:07:19Z,2020-04-18T19:49:19Z
100459,2020-04-25T01:17:51Z,2020-04-25T02:54:51Z
100459,2020-04-25T11:43:15Z,2020-04-25T12:22:15Z
100459,2020-04-29T20:10:23Z,2020-04-29T20:56:23Z
100459,2020-04-30T07:14:46Z,2020-04-30T07:50:46Z
100459,2020-04-30T08:19:19Z,2020-04-30T09:49:19Z
100460,2020-04-03T03:31:43Z,2020-04-03T04:25:43Z
100460,2020-04-07T11:16:01Z,2020-04-07T12:33:01Z
100460,2020-04-10T04:25:12Z,2020-04-10T04:49:12Z
100460,2020-04-10T11:27:14Z,2020-04-10T13:16:14Z
100460,2020-04-19T00:43:50Z,2020-04-19T01:29:50Z
100460,2020-04-23T03:57:07Z,2020-04-23T05:53:07Z
100460,2020-04-24T21:51:01Z,2020-04-24T23:23:01Z
100460,2020-04-25T08:22:46Z,2020-04-25T10:20:46Z
100460,2020-04-26T02:27:01Z,2020-04-26T03:02:01Z
100460,2020-04-30T01:21:25Z,2020-04-30T02:49:25Z
100460,2020-04-30T01:41:02Z,2020-04-30T02:30:02Z
100461,2020-04-01T20:51:02Z,2020-04-01T21:29:02Z
100461,2020-04-13T04:35:34Z,2020-04-13T05:20:34Z
100461,2020-04-21T10:50:21Z,2020-04-21T11:25:21Z
100461,2020-04-21T19:36:17Z,2020-04-21T20:03:17Z
100461,2020-04-26T08:40:44Z,2020-04-26T09:54:44Z
100462,2020-04-02T10:36:41Z,2020-04-02T12:23:41Z
100462,2020-04-06T00:48:05Z,2020-04-06T02:02:05Z
100462,2020-04-08T03:41:46Z,2020-04-08T05:02:46Z
100462,2020-04-09T03:00:57Z,2020-04-09T04:32:57Z
100462,2020-04-16T10:29:29Z,2020-04-16T11:00:29Z
100462,2020-04-22T16:49:27Z,2020-04-22T18:49:27Z
100462,2020-04-24T00:25:36Z,2020-04-24T01:02:36Z
100462,2020-04-26T03:07:23Z,2020-04-26T03:27:23Z
100462,2020-04-27T18:09:05Z,2020-04-27T19:47:05Z
100462,2020-04-28T17:32:41Z,2020-04-28T17:55:41Z
100462,2020-04-30T20:09:11Z,2020-04-30T21:37:11Z
100463,2020-04-05T10:54:45Z,2020-04-05T11:28:45Z
100463,2020-04-05T14:34:46Z,2020-04-05T15:32:46Z
100463,2020-04-12T01:02:41Z,2020-04-12T01:42:41Z
100463,2020-04-18T03:59:09Z,2020-04-18T05:09:09Z
100463,2020-04-21T05:31:48Z,2020-04-21T06:54:48Z
100463,2020-04-21T17:16:43Z,2020-04-21T18:36:43Z
100463,2020-04-25T05:01:01Z,2020-04-25T07:00:01Z
100463,2020-04-25T06:01:42Z,2020-04-25T07:00:42Z
100463,2020-04-28T15:32:00Z,2020-04-28T15:58:00Z
100464,2020-04-01T09:55:47Z,2020-04-01T10:53:47Z
100464,2020-04-05T15:46:50Z,2020-04-05T17:26:50Z
100464,2020-04-08T06:15:37Z,2020-04-08T07:40:37Z
100464,2020-04-08T08:59:59Z,2020-04-08T10:59:59Z
100464,2020-04-10T06:30:41Z,2020-04-10T07:06:41Z
100464,2020-04-12T20:57:42Z,2020-04-12T21:48:42Z
100464,2020-04-18T03:58:33Z,2020-04-18T04:47:33Z
100464,2020-04-19T06:51:50Z,2020-04-19T08:24:50Z
100464,2020-04-22T05:15:00Z,2020-04-22T06:40:00Z
100464,2020-04-22T07:49:07Z,2020-04-22T08:13:07Z
100464,2020-04-25T12:04:59Z,2020-04-25T12:47:59Z
100464,2020-04-28T05:56:36Z,2020-04-28T06:55:36Z
100464,2020-04-30T09:17:08Z,2020-04-30T11:17:08Z
100465,2020-04-03T19:57:00Z,2020-04-03T21:35:00Z
100465,2020-04-06T03:01:22Z,2020-04-06T04:20:22Z
100465,2020-04-07T05:48:45Z,2020-04-07T06:23:45Z
100465,2020-04-08T17:10:37Z,2020-04-08T17:39:37Z
100465,2020-04-10T13:50:11Z,2020-04-10T15:28:11Z
100465,2020-04-11T08:08:58Z,2020-04-11T09:36:58Z
100465,2020-04-12T12:09:42Z,2020-04-12T13:59:42Z
100465,2020-04-13T16:48:50Z,2020-04-13T17:11:50Z
100465,2020-04-19T21:17:25Z,2020-04-19T21:42:25Z
100465,2020-04-20T09:24:14Z,2020-04-20T10:11:14Z
100465,2020-04-20T12:15:36Z,2020-04-20T13:48:36Z
